index,Acc,PValue,FDR,candidate,S1,S2,S3,C1,C2,C3,mean_s,mean_c,Log2FC,Log10signal,-Log10PValue,Log10signal_Q,transcript_id,gene_id,transcript_mean,Intensity,Mol. weight [kDa],S1_copy_number,S2_copy_number,S3_copy_number,C1_copy_number,C2_copy_number,C3_copy_number,mean_s_cn,mean_c_cn
9828,9828_ENST00000411948_Q5RI15_B3KM21_COX20,0.03633380797857568,0.05296371537036749,low,161059.15923156613,150240.54846750372,153744.17545103584,145785.13065463002,143636.92001092917,146184.39917061996,155014.6277167019,145202.14994539306,-0.0943415447667519,5.4774349592012594,1.4396890833534466,11,ENST00000411948,ENSG00000203667,-0.0943415447667519,1087300000,13.290999999999999,354065,336188,344315,326787,321093,326389,344856,324756
9829,9829_ENST00000366553_P26374__CHML,0.024109375978792244,0.036724374830909304,med,56237.30442945902,108051.35821815602,116961.6576192472,154327.31034084444,160733.52686178754,148993.12982098528,93750.10675562074,154684.65567453907,0.7224378537533719,5.395212364754573,1.6178140302892547,10,ENST00000366553,ENSG00000203668,0.7224378537533719,92205000,74.071,2274,4446,4817,6362,6608,6118,3845,6362
9831,9831_ENST00000366973_Q17R31__TATDN3,0.0016967109325164256,0.003618298028465971,high,109042.83491727427,112698.92756315767,115499.35568709657,130962.55531241804,126149.89675296142,126844.28240667601,112413.70605584285,127985.57815735182,0.18716330462052494,5.380933170224535,2.770392141834666,9,ENST00000366973,ENSG00000203705,0.18716330462052494,327320000,30.204,39657,41719,42792,48565,46653,46852,41389,47356
9833,9833_ENST00000494792__H3BQF6_AC068896.1,0.00020445695111707843,0.0006206369983058688,high,30100.832623456394,31107.237050210286,33286.491366308546,40765.76416508564,41210.721633224166,41467.89869837548,31498.187013325078,41148.128165561764,0.38555801201007556,4.861213590580891,3.6893981197368273,2,ENST00000494792,ENSG00000258539,0.38555801201007556,48602000,22.6,7189,7562,8099,9928,10009,10059,7616,9998
9838,9838_ENST00000447750_P31150_A0A0S2Z3X8_GDI1,4.0251270071263447e-05,0.00016955794722044816,high,5856724.471980945,6125718.591262541,6210058.851551644,5094379.230106158,5095842.05790986,5152716.689904094,6064167.3049317105,5114312.659306704,-0.24576919546622578,7.048382752743228,4.395220411538622,47,ENST00000447750,ENSG00000203879,-0.24576919546622578,23513000000,50.582,1964830,2091817,2122391,1742670,1738411,1755670,2059679,1745583
9841,9841_ENST00000370775_Q9BWD3__RTL8A,0.061338015077305574,0.08427154740857058,low,24641.562563767304,24987.62880908261,23029.005736092015,25691.762598119312,26267.76063739691,26855.47748984998,24219.399036313975,26271.6669084554,0.11734467337050389,4.703214539422852,1.2122702820692333,1,ENST00000370775,ENSG00000203950,0.11734467337050389,35083000,13.187999999999999,10474,10811,9972,11136,11354,11594,10419,11361
9842,9842_ENST00000371088_A8K855__EFCAB7,0.006077592933953792,0.010882469595609946,med,62604.9253366099,80673.286371465,81963.1481446823,100473.70658509457,100237.14266249418,99048.88326704307,75080.45328425239,99919.9108382106,0.4123348293850158,5.243038952321791,2.216268391531154,7,ENST00000371088,ENSG00000203965,0.4123348293850158,53290000,71.98100000000001,2137,2803,2850,3497,3479,3434,2596,3470
9845,9845_ENST00000414310__E7ETM6_SYS1,0.03655855584820128,0.05322323591547298,low,44547.8880863941,50566.85060849511,49882.49344857796,42365.84486739256,43918.21401927088,43614.57140972611,48332.41071448906,43299.543432129845,-0.15863914234702875,4.962046948444789,1.4370109682868046,3,ENST00000414310,ENSG00000204070,-0.15863914234702875,59513000,15.183,15374,17763,17537,14909,15413,15287,16891,15203
9846,9846_ENST00000458109__E7ESY0_INPP5B,0.3606736612427489,0.41398839544217736,no,32342.1781562629,35757.583827091425,34458.582607309276,32645.433500320964,33990.741937099585,32145.92229343092,34186.11486355453,32927.36591028382,-0.054123369362376834,4.826809763651178,0.44288557155630126,2,ENST00000458109,ENSG00000204084,-0.054123369362376834,907110000,85.05799999999999,41462,46660,45003,42674,44311,41855,44375,42946
9848,9848_ENST00000373327_Q8TDR0__TRAF3IP1,0.5909034962812236,0.638799538392614,no,248767.9692000461,259004.7808680604,267983.70178120263,269993.8936535633,256285.6726389695,260830.76560999523,258585.48394976967,262370.110634176,0.02096208684289435,5.716800706314787,0.22848344036193027,17,ENST00000373327,ENSG00000204104,0.02096208684289435,281800000,78.631,13807,14632,15152,15280,14464,14703,14530,14815
9849,9849_ENST00000409196_Q6Y7W6__GIGYF2,4.3956569101566386e-05,0.00018141438074203238,high,1988901.3903336609,1821439.8265649916,1820115.9664714742,1450171.7607692848,1464243.1156866336,1432753.5671131306,1876819.0611233755,1449056.1478563498,-0.37317607332399766,6.521905949914097,4.356976212481616,38,ENST00000409196,ENSG00000204120,-0.37317607332399766,5567100000,149.48,179678,167492,167510,133585,134512,131459,171560,133185
9850,9850_ENST00000602465_Q8WXA3__RUFY2,0.022499634860153873,0.034494857416875205,med,627709.1321568644,641864.5073485355,664301.2708232239,679524.0820829248,678189.6169542575,682702.1092948641,644624.9701095413,680138.6027773487,0.0773687039571965,6.122138377780391,1.6478245298667284,28,ENST00000602465,ENSG00000204130,0.0773687039571965,794630000,70.009,43389,45160,46778,47894,47669,47928,45109,47830
9852,9852_ENST00000633930__A0A0J9YY34_NHSL2,0.002884083783776462,0.005693707573135288,high,57788.22185175085,67066.64759387748,69740.55368718336,80661.53047296693,83519.1489320186,82443.26641484762,64865.14104427057,82207.98193994438,0.34183510578536674,5.1675333144261355,2.539992127342602,6,ENST00000633930,ENSG00000204131,0.34183510578536674,50555000,133.28,1203,1421,1479,1712,1768,1743,1367,1741
9853,9853_ENST00000373839_Q8IZ21__PHACTR4,0.4879708563909033,0.5404024835810431,no,38747.47729363361,37526.80793432213,36993.98918813043,35600.48063561362,37988.42435687279,37095.306946610355,37756.091472028726,36894.73731303226,-0.03329437988037729,4.873034633692399,0.3116061150599267,2,ENST00000373839,ENSG00000204138,-0.03329437988037729,240130000,78.21,12857,12675,12505,12046,12818,12502,12679,12455
9856,9856_ENST00000374343_Q8N5G2__MACO1,0.0025069258102823413,0.005047168337702337,high,251201.77920613764,231785.94844912642,229930.10611608307,208042.05107706477,200437.96751967585,208979.59156807288,237639.27792378239,205819.8700549378,-0.20739104180184048,5.646853618249842,2.600858518320104,15,ENST00000374343,ENSG00000204178,-0.20739104180184048,739990000,76.17699999999999,44393,41694,41395,37489,36020,37509,42494,37006
9858,9858_ENST00000266000_Q9UER7_A0A024RCS3_DAXX,0.00013678140484988099,0.0004458862767112036,high,299694.67982960236,270058.959748403,261245.86441690865,206874.33932192952,204478.32336069125,200794.14795843684,276999.83466497133,204048.93688035256,-0.44096992116230854,5.682189109927333,3.8639729400428338,16,ENST00000266000,ENSG00000204209,-0.44096992116230854,349390000,81.372,21581,19795,19165,15190,14973,14686,20180,14949
9859,9859_ENST00000374580_Q13873__BMPR2,1.0478844073227687e-06,1.200208831154709e-05,high,136670.1426433263,128706.19329524506,146443.91426668392,259736.9660746728,254033.96870959463,258623.90581327962,137273.4167350851,257464.94686584905,0.9073237549370416,5.596309336404486,5.979686621961673,14,ENST00000374580,ENSG00000204217,0.9073237549370416,221270000,115.2,5365,5143,5857,10397,10141,10312,5455,10283
9861,9861_ENST00000374606_O15212_Q5STK2_PFDN6,0.0006642030347530422,0.0016474779629385777,high,1486558.9317541744,1462965.9519863778,1468938.5332273024,1381792.2435766817,1366911.3974491393,1366146.525975896,1472821.1389892849,1371616.7223339055,-0.1027048401543412,6.453996450749521,3.177699144435482,37,ENST00000374606,ENSG00000204220,-0.1027048401543412,7710500000,14.582,2229421,2233267,2244259,2113033,2084570,2080863,2235649,2092822
9862,9862_ENST00000432609_O15213_B0UZZ8_WDR46,0.00028491144129516246,0.0008123416058802768,high,496863.84023941413,448305.27966736094,461839.94407877006,388027.4602537183,371276.92370966595,374403.7956936952,469003.0213285151,377902.72655235976,-0.31158228902625773,5.927835080398139,3.54529011028462,23,ENST00000432609,ENSG00000236222,-0.31158228902625773,985530000,68.04,68557,62963,64918,54593,52093,52468,65479,53051
9863,9863_ENST00000436128_Q06587_A0A1U9X8F2_RING1,0.8341873212642037,0.8590085933603041,no,589990.1687151775,607239.1899176466,629813.4421772716,606031.8809894592,608014.5376391835,620579.00601732,609014.2669366985,611541.8082153209,0.005975106846620189,6.086557736698448,0.07873641524161219,27,ENST00000436128,ENSG00000235107,0.005975106846620189,1000000000,42.428999999999995,91911,96289,99952,96266,96317,98188,96050,96923
9864,9864_ENST00000456244_P28702_A0A0S2Z570_RXRB,0.0022703564446354685,0.00463716405341597,high,468279.3017996692,492281.2844258427,502694.41036777815,541702.5351998026,541453.079952703,540319.5276831314,487751.6655310967,541158.3809452123,0.14990409050459175,6.012377407778348,2.6439059534739497,25,ENST00000456244,ENSG00000231321,0.14990409050459175,1072000000,57.365,68615,73422,75037,80934,80676,80408,72358,80672
9865,9865_ENST00000442863_P25440__BRD2,0.0001659146486814307,0.0005244601237256721,high,384450.33121328504,404542.21135297284,404045.2723296172,341434.7092312507,341505.40280474577,339194.3507551872,397679.27163195837,340711.48759706126,-0.22305477515867014,5.868286252967805,3.780115268221213,21,ENST00000442863,ENSG00000234507,-0.22305477515867014,706310000,92.03200000000001,32237,34528,34515,29193,29120,28887,33760,29066
9866,9866_ENST00000649066_P05997__COL5A2,5.423313829509681e-07,7.494595023385224e-06,high,528869.9693153381,548403.9246039304,556428.3821361128,376718.54010263394,369406.5567360723,374624.48167336674,544567.4253517938,373583.1928373577,-0.5436811355977662,5.962913930964657,6.265735263630048,24,ENST00000649066,ENSG00000204262,-0.5436811355977662,968800000,144.91,31068,32792,33299,22566,22067,22352,32386,22328
9867,9867_ENST00000438442_P28062_X5CMJ9_PSMB8,0.00322634915273,0.0062783221878984895,high,1373829.740258636,1403991.8150786874,1406059.5501448258,1310572.3464391548,1317700.7712507048,1324717.7488830078,1394627.0351607164,1317663.6221909558,-0.08189723290021435,6.433336228012161,2.4912886354285284,36,ENST00000438442,ENSG00000231631,-0.08189723290021435,5790400000,30.354,779526,810884,812757,758250,760292,763409,801055,760650
9868,9868_ENST00000383239_Q03519_Q5JNW1_TAP2,0.00011927531880747114,0.0003995250457677037,high,1224135.149925807,1294468.4179644054,1287838.0631686489,1092073.4891944828,1051945.2308765014,1078652.881549219,1268813.8770196205,1074223.8672067344,-0.24018577410299022,6.369779284746001,3.923449413954612,35,ENST00000383239,ENSG00000206299,-0.24018577410299022,2488100000,75.663,138604,149188,148548,126082,121118,124041,145446,123747
9869,9869_ENST00000610452__A0A087X0K0_COL15A1,7.30301786515421e-08,2.1048388984674034e-06,high,411823.0563027166,447694.24465387466,465023.262900298,1109536.5658929015,1085266.8172507181,1066414.8408583414,441513.5212856298,1087072.7413339869,1.2999189553670971,6.184289952268905,7.136497636955647,30,ENST00000610452,ENSG00000204291,1.2999189553670971,1649200000,140.06,25593,28320,29441,70309,68583,67310,27784,68734
9870,9870_ENST00000453961_P40425_A0A024RCR3_PBX2,0.14330328018235897,0.18003161267159443,no,25702.66299320137,26324.499353740455,25448.55300998123,25110.01070569609,21058.8794104519,24842.21948439171,25825.238452307687,23670.369866846566,-0.12569942058125583,4.694566666259418,0.843743868578273,1,ENST00000453961,ENSG00000237344,-0.12569942058125583,52232000,45.881,4770,4972,4811,4752,3974,4682,4851,4469
9871,9871_ENST00000440840_Q99943_A0A024RCV5_AGPAT1,0.4314440538460725,0.4842813236865813,no,243706.8663840314,278224.6094740832,285801.28840063786,259295.12919435135,257284.41228506318,261151.7633986084,269244.25475291745,259243.76829267433,-0.05460625034409981,5.723035149478545,0.36507551207204353,17,ENST00000440840,ENSG00000236873,-0.05460625034409981,450430000,31.715999999999998,52835,61397,63122,57320,56720,57503,59118,57181
9872,9872_ENST00000425378_Q9UIM3_A0A024RCQ6_FKBPL,0.7059146654069302,0.7441949643582251,no,25730.15791795638,30482.314877326597,29998.56171424989,28966.61547535891,28466.80374906866,30388.45940077377,28737.011503177622,29273.95954173378,0.02670785825160315,4.7635101351782865,0.1512477955244254,2,ENST00000425378,ENSG00000230907,0.02670785825160315,45597000,38.176,4274,5154,5077,4907,4809,5127,4835,4947
9873,9873_ENST00000309352_Q96DV4__MRPL38,4.358078536364192e-05,0.0001804590643036003,high,1128208.4124472188,1137358.3546483135,1149481.803434398,1010985.9017297773,1011632.4669796288,1014553.6356355249,1138349.5235099767,1012390.668114977,-0.1691774823380634,6.332587950992545,4.3607049476550985,34,ENST00000309352,ENSG00000204316,-0.1691774823380634,4095300000,44.596000000000004,388626,398783,403371,355093,354350,354940,396926,354794
9875,9875_ENST00000412823_Q15477_A0A1U9X8J0_SKIV2L,0.5610232781727924,0.6106908758743695,no,3427191.4541845964,3593719.108863133,3622234.3707010946,3489038.5649382737,3541167.6069951067,3499979.325781995,3547714.9779162747,3510061.832571792,-0.015393663727907814,6.848667920458343,0.25101911847244024,44,ENST00000412823,ENSG00000232616,-0.015393663727907814,17439000000,137.74,495990,529390,534036,514866,521132,514442,519805,516813
9876,9876_ENST00000375429_P18615_A0A1U9X830_NELFE,0.9568443859369693,0.9633233322492697,no,350560.29062636977,328125.8022421289,334147.2399728176,342739.1800207711,331654.19811373076,336847.05442595336,337611.1109471054,337080.14418681845,-0.0022707372127777716,5.829105081176943,0.01915868690876443,20,ENST00000375429,ENSG00000204356,-0.0022707372127777716,369370000,43.239,35809,34116,34772,35698,34449,34946,34899,35031
9877,9877_ENST00000525291_O14521__SDHD,0.2458244693508455,0.29353430464276303,no,698880.2540504795,843256.0929298522,875750.1302122034,731376.7959663619,759768.4871374558,745226.4598081746,805962.1590641784,745457.2476373307,-0.11258648843209138,6.190729219730741,0.6093748896548953,30,ENST00000525291,ENSG00000204370,-0.11258648843209138,2138000000,12.615,615935,756464,786270,657245,680895,667048,719556,668396
9878,9878_ENST00000436403__A2ABF9_EHMT2,0.10423718431614906,0.13548977705591075,no,447912.69087003265,449388.4781003593,453707.2956407324,437376.43181533396,435060.06928974035,442375.0774325356,450336.15487037477,438270.5261792033,-0.03918064746027014,5.9487095741896345,0.9819773284205187,23,ENST00000436403,ENSG00000236759,-0.03918064746027014,432720000,138.77,12681,12950,13086,12626,12525,12720,12905,12623
9880,9880_ENST00000417199__A0A0G2JIW1_HSPA1B,5.6122286887937925e-08,1.7670817310715826e-06,high,8025972.202096538,7824858.834067629,7840413.021135572,10870239.24847952,10928027.618530616,11006211.677074332,7897081.352433247,10934826.18136149,0.4695388300730166,7.27489431308319,7.250864640520074,48,ENST00000417199,ENSG00000232804,0.4695388300730166,99951000000,70.108,4901893,4864511,4878255,6769534,6786942,6827163,4881553,6794546
9881,9881_ENST00000456772_P34931_A0A1U9X7X9_HSPA1L,0.0004776955531981826,0.0012468847843394696,high,164012.31781636341,159470.88041365243,155217.7258595876,182373.43231553372,184993.82081053613,184643.94671883632,159566.97469653448,184003.73328163536,0.20557294731947018,5.536016129822401,3.3208488014850785,13,ENST00000456772,ENSG00000236251,0.20557294731947018,419120000,70.404,22927,22691,22104,25995,26297,26215,22574,26169
9882,9882_ENST00000525374_Q5EG05__CARD16,3.6921163173999047e-05,0.00015843934747409853,high,27473.539813533273,31452.56441389268,29691.47830849826,50695.52205402382,48656.77966741905,57211.837111762434,29539.194178641406,52188.0462777351,0.8210889236431504,4.912366835089103,4.432724625303443,3,ENST00000525374,ENSG00000204397,0.8210889236431504,112290000,10.737,28363,33051,31227,53366,51080,59987,30880,54811
9883,9883_ENST00000429735__A0A0G2JJD3_ABHD16A,0.00022827713894539982,0.0006786193578336842,high,1639003.0145625044,1696362.8109256043,1686484.06682571,1519182.4735052043,1474684.4847139767,1496652.1894089412,1673949.964104606,1496839.7158760407,-0.1613366616121916,6.501167436018538,3.6415375792105675,38,ENST00000429735,ENSG00000224552,-0.1613366616121916,3177600000,67.518,196261,206761,205729,185489,179564,182017,202917,182356
9884,9884_ENST00000439572__Q5SRQ6_CSNK2B,0.5354924087214337,0.5867979459020596,no,1566803.3788169425,1444634.9015817896,1427881.5943630736,1448067.775624897,1453620.157632728,1460339.3145720754,1479773.2915872687,1454009.0826099003,-0.025339883716767982,6.4674278950591795,0.271246681459129,37,ENST00000439572,ENSG00000228875,-0.025339883716767982,6183500000,26.925,989478,928638,918636,932469,933489,936660,945584,934206
9886,9886_ENST00000375915_B1AL88__FAM155A,0.00041046151502688733,0.0011044220858414473,high,207535.7653729968,193799.93844406307,195712.2409037586,170822.55387284473,162676.52944600617,164922.64508091423,199015.98157360614,166140.57613325503,-0.2604798256649599,5.562479104375883,3.3867275561937,13,ENST00000375915,ENSG00000204442,-0.2604798256649599,334190000,51.492,29759,28286,28589,24976,23720,24018,28878,24238
9891,9891_ENST00000547767__Q96QC4_MICA,0.6020912965664291,0.6485364931757258,no,102983.7681657074,117392.78743948406,129964.89633898654,113331.15980244835,115517.85924772767,108998.81159596216,116780.48398139265,112615.94354871272,-0.05238810457289232,5.36058665019976,0.22033765062127394,9,ENST00000547767,ENSG00000233051,-0.05238810457289232,164570000,37.833,15755,18280,20255,17679,17971,16936,18096,17528
